input_si_sdr,input_stoi,input_pesq,si_sdr,stoi,pesq,id
-5.178821245829265,0.9716782459520745,2.1957597732543945,12.491615494092306,0.9353027195769941,2.736183245976766,0
-3.274015784263611,0.9849601160141362,2.6604100863138833,2.875240703423818,0.9037182535776571,2.459488789240519,1
-3.291103800137838,0.9740913106596706,1.8886619011561077,3.0689706802368164,0.9322341442406583,2.55215593179067,2
-4.123973925908406,0.9781182340260361,2.840256849924723,11.499561389287313,0.9732192080163061,3.0752104123433432,3
-4.137332121531169,0.9626214656816,2.3413373629252114,4.3591903150081635,0.9401186535434286,2.5415286223093667,4
-6.152268727620442,0.9903713547160785,2.280601183573405,0.06076749165852865,0.9520253340232337,3.369402805964152,5
-4.230024139086406,0.992640582675258,3.252016226450602,16.976244817177456,0.9895273042909536,3.2713075478871665,6
-3.6619119544823966,0.9682537333893532,2.3384598890940347,14.181414604187012,0.9534689720308904,3.162707726160685,7
-5.746804237365723,0.8632794764325165,2.0128334363301597,-3.6685859759648642,0.8114055832636407,1.6572051445643108,8
-4.719900290171306,0.9483002825330278,2.1515496174494424,7.8105387687683105,0.9190104922943266,2.2663303216298423,9
-6.8565144538879395,0.8890604840627438,2.519603212674459,-4.703869024912517,0.7957206958572165,2.235226353009542,10
-3.542680819829305,0.8875423084725386,1.7834755182266235,-5.568813006083171,0.7900445026992017,2.504058082898458,11
-7.2956178188323975,0.999729397014911,1.8515527645746868,16.43936363855998,0.9802039028221001,3.2203423976898193,12
-8.22443675994873,0.9566870678280334,2.37931489944458,2.0926571687062583,0.8927136123668138,2.5824929078420005,13
-11.230746269226074,0.810395371899684,2.8454224268595376,5.623761494954427,0.7939314140291435,2.4313549200693765,14
-4.684913049141566,0.94976535051787,2.05267067750295,9.774902979532877,0.9377615037280291,2.4683501720428467,15
-26.646823565165203,0.6488865740593265,2.7832061449686685,-18.488970438639324,0.6375838766179539,3.2544801235198975,16
-3.7282673120498657,0.9987814775152183,2.583089272181193,5.216409206390381,0.9254510102437798,3.3904384771982827,17
-4.160663763682048,0.9823107803756631,2.5940852959950766,5.146913210550944,0.9581094862778229,3.0887978076934814,18
-3.740947167078654,0.9179120331723105,1.8116679986317952,6.232628424962361,0.8846830457824512,2.527105530103048,19
-3.2323443492253623,0.9590534752821686,1.965492844581604,5.228099981943767,0.9534842472369606,2.541478951772054,20
-3.723017613093058,0.9302433463304641,2.079259196917216,-3.5409899950027466,0.8212188032375427,2.2440657218297324,21
-3.4912078579266868,0.9480728970487439,1.9186679124832153,10.4067169825236,0.9524904128394547,2.677130858103434,22
-4.655293305714925,0.9665882093375932,1.8301672140757244,-1.5732442537943523,0.8603755544151194,3.106680075327555,23
-8.736026446024576,0.9647394759660219,3.196568012237549,15.779452323913574,0.952578481681693,3.1630807320276895,24
-4.148322423299153,0.9574058888434872,2.371081988016764,10.938665588696798,0.9716307773391982,3.065028270085653,25
-4.180117140213649,0.9113678031723089,2.058522661526998,-3.975339492162069,0.8017858679939115,1.5756282806396484,26
-3.229881922403971,0.9740007507346055,1.9880250295003254,9.298048496246338,0.957967496727209,2.606980880101522,27
-6.430720408757527,0.8453645996588918,1.8656602303187053,-5.956402222315471,0.82992836557437,1.4951988855997722,28
-3.4927446842193604,0.9840300600646161,2.279575745264689,8.582725524902344,0.9679613135653796,2.814018487930298,29
-4.9334055582682295,0.8426636513346523,2.725928544998169,-1.2983611623446147,0.8477439670741264,2.737431844075521,30
-3.2357526353249946,0.9513157124824608,2.3060540358225503,2.409313201904297,0.9013797168501818,2.61594291528066,31
-3.1037732362747192,0.9803153252603211,2.4652441342671714,7.845998605092366,0.9565136976251378,2.792483647664388,32
-5.696946144104004,0.9989090694287052,2.3574248552322388,17.054362376530964,0.9652947725896214,2.288426319758097,33
-4.457283427317937,0.9817230088326149,2.776637554168701,10.871971130371094,0.9500212258167778,2.880725145339966,34
-4.932183901468913,0.9959490559190348,2.7026121616363525,2.951267719268799,0.9655383589786851,2.642175833384196,35
-5.7925411860148115,0.9999989462389913,2.446749965349833,15.994808077812195,0.9898542069613213,3.30683970451355,36
-3.084020217259725,0.9190724748042128,1.8940660953521729,1.6155295769373577,0.8656506255443969,2.0547264417012534,37
-5.7580045859018965,0.9809021343312216,2.338747024536133,15.606480121612549,0.9656092234857372,3.0722344716389975,38
-4.995042483011882,0.9571356266865113,2.507763147354126,5.427195310592651,0.9200832926903861,2.507543603579203,39
