input_si_sdr,input_sdr,input_sir,input_sar,input_stoi,input_pesq,si_sdr,sdr,sir,sar,stoi,pesq,id
-23.146973133087158,-28.00725210921077,-25.778244842205982,3.022341502789036,0.7058932974861103,1.8149653911590575,-30.015076756477356,-10.624317070586624,-3.636993340348681,-2.1711332089006117,0.5317893232104426,1.7895609617233277,0
-26.43336157798767,-28.19360445667956,-23.60021355236492,-0.8427668743054489,0.7245441568062871,2.8844089031219484,-33.71453943252563,-9.586115650672763,-4.169599400728787,-1.0520252659865519,0.5090242994561324,1.920454454421997,1
-38.918789577484134,-47.11297945581427,-45.30105142805747,6.3078019121586735,0.5541954051641966,2.1260459661483764,-58.89224090576172,-11.130833522662979,-2.81823805602604,-1.9813003220127272,0.363299559395795,2.1180195808410645,2
