input_si_sdr,input_stoi,input_pesq,si_sdr,stoi,pesq,id
-5.9659944375356035,0.9998930225272759,2.1942279736200967,6.711065113544464,0.9547930682901744,2.563901424407959,62
-3.6685810883839927,0.9974114595214947,2.7197226683298745,17.141024907430012,0.9934296833522426,2.954923152923584,63
-6.965499401092529,0.9886592870795544,2.255362590154012,-1.7104860146840413,0.855946231810996,1.4580601453781128,64
-5.79188084602356,0.9793408240861319,2.5240840911865234,7.037716547648112,0.8649259865742458,2.0009986559549966,65
-6.2910410563151045,0.9935454033170483,1.8534832000732422,9.607302069664001,0.9806855909236688,3.015000104904175,66
-6.285184860229492,0.9524026479630407,1.9994710286458333,15.365490714708963,0.9729720182007323,3.0217392444610596,67
-3.0623809893925986,0.9767479310032905,2.438186208407084,-4.414563417434692,0.872382568068076,2.8340904712677,68
-7.32533073425293,0.9608980056563997,2.242599368095398,8.580334186553955,0.9491632043670499,2.4251736799875894,69
-26.66666733349363,0.6757710490690783,2.7214154402414956,-17.512563705444336,0.6626813513042387,3.5482900937398276,70
-3.6208316683769226,0.9733066276730925,1.7759552399317424,-3.1115025182565055,0.9039470039782694,2.338619073232015,71
-4.8111166432499886,0.9061077259767738,2.4025874932607016,9.696465492248535,0.837926822098911,2.9162727197011313,72
-4.979097922643025,0.9282050900496571,2.1118129094441733,2.96009095509847,0.9163331278057472,2.79376486937205,73
-8.249355475107828,0.9881379471036373,3.2196698983510337,10.847468376159668,0.9811524966130761,3.7510804335276284,74
-5.550072034200032,0.950851798242882,2.2455513874689736,18.04737917582194,0.9759691229157443,3.17557684580485,75
-6.8209991455078125,0.9265561317572729,2.230661312739054,2.524526278177897,0.9172025614057217,2.2464946111043296,76
-5.928624431292216,0.9629462752902551,2.3018025954564414,13.851751883824667,0.9638947156630748,3.17142120997111,77
-26.67644238471985,0.6387428540632085,1.7968871593475342,-19.168039957682293,0.597718652650789,1.8721638123194377,78
-5.540691375732422,0.9840277953784232,3.2083164056142173,5.666105031967163,0.92984375098561,2.242657740910848,79
-3.9964396158854165,0.9262498663291733,2.088365912437439,0.6960679690043131,0.879272808532412,2.0414565801620483,80
-3.9033107260862985,0.9999852997337862,3.3618996938069663,21.098522822062176,0.9923023560631469,3.634002367655436,81
-26.664289474487305,0.6483606672236507,2.2492193380991616,-22.37353738149007,0.5996250987001095,1.7790991862614949,82
-3.9328409830729165,0.8891208605922957,1.7946406602859497,4.360707441965739,0.91769204422816,2.407249172528585,83
-3.379532198111216,0.9794171996644767,3.079564094543457,2.64570418993632,0.9313960231309535,2.7205711205800376,84
-8.297629833221436,0.9524720807900282,2.406516432762146,0.35665686925252277,0.9167173042793803,2.5527769327163696,85
-3.1053949197133384,0.9798128853610152,2.970856189727783,6.968185186386108,0.9791783813737767,3.105208476384481,86
-5.322083473205566,0.9767511545243154,2.3297985394795737,28.025469462076824,0.9877245009454002,3.2155423164367676,87
-3.4338366985321045,0.9264364706996998,2.031790256500244,-0.5970752239227295,0.8694704845664741,2.010747273763021,88
-6.377037366231282,0.9794455753031812,1.8856735626856487,8.492114822069803,0.9829093624778067,2.7869799931844077,89
-4.863857746124268,0.8788084571917784,2.076686422030131,-1.61135466893514,0.7819294022914436,2.0868053038915,90
-5.022215207417806,0.988145770060453,2.2044332027435303,10.904039291044077,0.9922175401979744,3.025780439376831,91
-3.9261832237243652,0.9180898901927464,1.6098737319310505,-0.7870115439097086,0.8683349131057745,2.0178168614705405,92
-4.43946901957194,0.9560004359062523,2.3711229960123696,1.2913004557291667,0.9212440737765485,2.6503705183664956,93
-4.276543776194255,0.9491633422737777,1.7509334087371826,10.913997968037924,0.9620638036441184,2.4667036533355713,94
-6.28863646586736,0.9781131902776335,2.1040954192479453,15.97388505935669,0.9782235991441691,2.9779396057128906,95
-5.17846695582072,0.965132858816939,2.1512605349222818,12.36360760529836,0.9647634269942277,2.7944228649139404,96
-3.2303837835788727,0.9582893493196564,1.7995558579762776,4.500686747332414,0.9600812951188574,2.54935630162557,97
-6.298890749613444,0.9077754889082649,2.2288915316263833,1.1591366529464722,0.8331711034931595,1.6028913656870525,98
-26.66647720336914,0.6876675844600579,2.725858767827352,-23.51477313041687,0.6056457538393227,2.6516834100087485,99
